21 - Wine sales;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Period;;;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wine;;;Porto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Porto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Porto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Porto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Porto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type;;;Porto Branco;;;Porto Tawny;;;Porto Ruby;;;Porto Rosé;;;Porto Vintage;;;Porto LBV;;;Porto Colheitas;;;Porto com Indicação de Idade;;;Porto Reserva;;;Porto Reserva Tawny;;;Porto Crusted;;;Porto Branco;;;Porto Tawny;;;Porto Ruby;;;Porto Rosé;;;Porto Vintage;;;Porto LBV;;;Porto Colheitas;;;Porto com Indicação de Idade;;;Porto Reserva;;;Porto Reserva Tawny;;;Porto Crusted;;;Porto Branco;;;Porto Tawny;;;Porto Ruby;;;Porto Rosé;;;Porto Vintage;;;Porto LBV;;;Porto Colheitas;;;Porto com Indicação de Idade;;;Porto Reserva;;;Porto Reserva Tawny;;;Porto Crusted;;;Porto Branco;;;Porto Tawny;;;Porto Ruby;;;Porto Rosé;;;Porto Vintage;;;Porto LBV;;;Porto Colheitas;;;Porto com Indicação de Idade;;;Porto Reserva;;;Porto Reserva Tawny;;;Porto Crusted;;;Porto Branco;;;Porto Tawny;;;Porto Ruby;;;Porto Rosé;;;Porto Vintage;;;Porto LBV;;;Porto Colheitas;;;Porto com Indicação de Idade;;;Porto Reserva;;;Porto Reserva Tawny;;;Porto Crusted;;
Spain;Europe;Southern Europe;98.113;417.612;4,26;690.798;2.640.261;3,82;265.104;1.122.276;4,23;8.130;31.913;3,93;1.234;24.250;19,66;13.607;94.042;6,91;413;11.036;26,75;25.771;289.211;11,22;23.339;121.341;5,2;4.808;37.717;7,85;---;---;---;100.220;416.295;4,15;656.256;2.430.220;3,7;244.467;955.676;3,91;4.568;18.246;3,99;1.550;27.483;17,74;14.090;99.505;7,06;300;10.804;36,01;41.509;445.842;10,74;20.354;106.337;5,22;8.269;57.100;6,91;---;---;---;133.451;556.988;4,17;707.227;2.684.517;3,8;292.810;1.134.037;3,87;19.465;68.887;3,54;1.046;31.271;29,89;13.312;92.091;6,92;421;9.294;22,09;37.866;402.411;10,63;24.719;133.113;5,38;8.549;56.902;6,66;90;990;11;85.385;367.655;4,31;636.364;2.427.351;3,81;264.810;1.036.140;3,91;3.999;16.916;4,23;1.341;33.948;25,32;22.526;153.593;6,82;295;10.637;36,09;24.388;314.235;12,88;34.694;175.656;5,06;7.826;50.416;6,44;---;---;---;91.745;410.443;4,47;618.825;2.332.217;3,77;296.336;1.180.489;3,98;6.278;27.634;4,4;1.083;38.759;35,8;20.884;137.645;6,59;704;22.075;31,35;23.971;316.297;13,19;27.919;142.791;5,11;8.950;59.548;6,65;---;---;---
Estonia;Europe;Northern Europe;660;3.138;4,76;7.000;29.564;4,22;8.812;44.478;5,05;774;3.858;4,98;137;4.626;33,89;1.656;14.440;8,72;134;4.372;32,75;2.439;37.904;15,54;767;4.793;6,25;360;3.624;10,07;---;---;---;689;3.265;4,74;4.895;22.210;4,54;8.913;47.249;5,3;230;1.497;6,52;183;7.989;43,65;1.270;12.307;9,69;180;3.555;19,75;2.158;36.965;17,13;1.042;6.876;6,6;411;4.586;11,16;---;---;---;1.674;8.040;4,8;7.705;35.586;4,62;11.953;61.985;5,19;162;1.080;6,67;320;9.316;29,16;1.760;15.450;8,78;406;8.313;20,49;2.675;47.123;17,61;1.632;12.085;7,4;396;3.255;8,22;---;---;---;1.184;5.707;4,82;5.018;22.425;4,47;11.003;56.304;5,12;225;1.500;6,67;41;1.300;32,1;1.719;15.974;9,29;239;7.052;29,57;2.355;40.166;17,06;1.884;15.540;8,25;620;5.201;8,4;---;---;---;1.823;8.259;4,53;11.701;47.907;4,09;11.978;57.299;4,78;711;4.653;6,54;185;6.696;36,29;1.860;19.081;10,26;314;7.875;25,06;2.764;47.167;17,07;2.723;19.220;7,06;435;3.522;8,1;---;---;---
USA;North America;Northern America;74.765;335.912;4,49;728.432;3.135.595;4,3;844.975;3.607.233;4,27;9.881;54.852;5,55;36.310;766.737;21,12;249.172;1.834.100;7,36;18.348;442.858;24,14;729.955;10.928.037;14,97;1.036.034;6.827.748;6,59;16.540;116.100;7,02;1.035;7.902;7,63;74.297;342.797;4,61;699.319;3.040.755;4,35;736.924;3.139.812;4,26;3.409;21.251;6,23;172.306;4.332.568;25,14;275.198;2.008.231;7,3;14.727;482.221;32,74;706.696;10.143.128;14,35;895.551;5.946.024;6,64;27.413;194.669;7,1;1.706;13.190;7,73;82.205;375.680;4,57;734.106;3.319.210;4,52;779.977;3.448.364;4,42;2.716;16.924;6,23;59.849;1.482.227;24,77;274.971;2.031.001;7,39;20.312;1.286.659;63,35;851.166;12.824.081;15,07;947.923;6.383.509;6,73;46.360;300.417;6,48;1.116;8.673;7,77;85.333;441.741;5,18;712.756;3.520.122;4,94;779.777;3.791.031;4,86;3.671;25.792;7,03;33.320;835.119;25,06;245.949;1.901.848;7,73;15.936;711.843;44,67;806.035;13.240.338;16,43;925.800;7.061.448;7,63;62.475;432.577;6,92;1.517;11.337;7,48;98.012;487.267;4,97;686.152;3.498.559;5,1;735.372;3.644.256;4,96;5.843;42.209;7,22;31.960;851.890;26,65;347.231;3.093.309;8,91;16.893;813.899;48,18;802.198;13.886.695;17,31;877.649;6.843.990;7,8;74.115;524.211;7,07;675;5.910;8,75
Fiji;Oceania;Melanesia;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;86;1.629;19,06;---;---;---;---;---;---;153;3.451;22,56;108;1.138;10,53;---;---;---;54;470;8,7;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
Philippines;Asia;South-Eastern Asia;135;545;4,04;1.278;5.099;3,99;1.251;5.009;4;---;---;---;---;---;---;90;717;7,96;---;---;---;450;7.160;15,91;180;1.248;6,93;90;548;6,09;---;---;---;311;1.667;5,37;1.823;8.844;4,85;720;3.214;4,46;---;---;---;149;3.569;24,03;378;3.956;10,47;---;---;---;317;4.710;14,88;---;---;---;360;2.116;5,88;---;---;---;491;2.313;4,72;3.740;15.867;4,24;2.169;8.559;3,95;---;---;---;126;3.011;23,89;513;4.890;9,53;---;---;---;398;5.436;13,68;54;300;5,56;414;2.280;5,51;---;---;---;54;214;3,97;268;1.392;5,2;1.820;8.076;4,44;---;---;---;36;946;26,27;45;338;7,51;---;---;---;68;794;11,77;23;85;3,78;---;---;---;---;---;---;243;1.417;5,83;2.498;12.123;4,85;1.800;8.692;4,83;---;---;---;349;7.731;22,17;347;2.257;6,51;117;1.761;15,06;206;3.098;15,07;131;1.426;10,93;315;2.130;6,76;---;---;---
Finland;Europe;Northern Europe;6.672;39.080;5,86;30.948;135.732;4,39;37.212;204.744;5,5;1.865;8.399;4,5;518;11.584;22,35;33.663;241.168;7,16;6.289;149.567;23,78;11.478;166.869;14,54;16.314;110.649;6,78;558;5.402;9,68;410;3.937;9,61;7.528;42.998;5,71;17.409;78.568;4,51;41.358;227.231;5,49;1.574;7.149;4,54;1.544;42.110;27,28;32.151;229.602;7,14;4.406;83.535;18,96;12.638;207.502;16,42;20.717;149.902;7,24;234;2.036;8,7;576;5.952;10,33;7.408;38.187;5,15;20.458;90.567;4,43;30.717;167.916;5,47;1.913;8.806;4,6;1.616;34.195;21,17;29.821;220.795;7,4;5.360;125.182;23,36;7.599;115.511;15,2;28.276;204.791;7,24;365;3.120;8,56;1.323;9.194;6,95;5.288;30.541;5,78;16.728;75.669;4,52;28.458;158.326;5,56;1.773;8.048;4,54;784;12.349;15,76;27.362;203.804;7,45;5.185;121.225;23,38;12.450;185.208;14,88;19.286;134.005;6,95;216;2.064;9,56;797;5.583;7,01;6.546;36.754;5,61;25.214;114.832;4,55;34.795;178.819;5,14;1.728;7.795;4,51;2.069;66.091;31,94;32.702;245.381;7,5;3.384;61.404;18,15;11.821;199.079;16,84;20.400;148.059;7,26;383;3.169;8,29;149;1.307;8,8
France;Europe;Western Europe;3.246.712;10.608.452;3,27;15.084.610;47.399.320;3,14;1.605.190;5.836.686;3,64;433.039;1.529.436;3,53;37.570;510.856;13,6;55.413;342.246;6,18;34.346;319.708;9,31;1.062.434;7.949.111;7,48;254.834;1.279.526;5,02;462.482;2.631.305;5,69;360;4.416;12,27;3.234.012;10.687.757;3,3;14.678.942;46.909.825;3,2;1.631.261;5.923.091;3,63;411.507;1.485.911;3,61;49.410;1.068.745;21,63;53.701;435.879;8,12;29.797;379.207;12,73;1.085.116;8.395.068;7,74;310.510;1.782.229;5,74;314.621;1.822.400;5,79;90;1.104;12,27;3.105.567;10.351.428;3,33;14.196.125;46.446.427;3,27;1.539.771;5.599.899;3,64;343.486;1.241.454;3,61;38.398;552.136;14,38;80.083;584.321;7,3;25.322;350.273;13,83;995.157;7.299.151;7,33;295.879;1.754.429;5,93;314.701;1.880.127;5,97;189;2.151;11,38;3.217.860;10.798.627;3,36;13.360.630;44.161.329;3,31;1.534.205;5.695.912;3,71;315.184;1.114.738;3,54;31.200;667.823;21,4;88.143;644.601;7,31;32.503;487.934;15,01;952.982;6.908.811;7,25;282.720;1.619.856;5,73;423.416;2.474.754;5,84;511;6.317;12,37;3.294.418;11.036.971;3,35;13.311.627;43.980.269;3,3;1.370.075;4.822.888;3,52;372.094;1.319.474;3,55;19.979;558.295;27,94;85.941;706.933;8,23;25.420;399.678;15,72;911.906;6.877.227;7,54;216.605;1.437.746;6,64;409.927;2.417.543;5,9;---;---;---
Gabon;Africa;Middle Africa;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;45;225;5;---;---;---;---;---;---;9;347;38,5;---;---;---;---;---;---;---;---;---;135;720;5,33;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;90;450;5;---;---;---;---;---;---;---;---;---;23;450;20;---;---;---;23;900;40;68;360;5,33;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;3;20;6,67;---;---;---;---;---;---;---;---;---
Ghana;Africa;Western Africa;45;227;5,04;---;---;---;45;227;5,04;---;---;---;---;---;---;---;---;---;---;---;---;90;4.644;51,6;45;336;7,47;---;---;---;---;---;---;---;---;---;360;2.196;6,1;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;5;12;2,69;5;12;2,56;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;5;14;3,16;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
Gibraltar;Europe;Southern Europe;324;1.603;4,95;1.296;6.413;4,95;1.233;5.588;4,53;---;---;---;18;540;30;428;3.727;8,72;---;---;---;117;2.481;21,21;302;2.167;7,19;45;448;9,96;---;---;---;45;256;5,69;864;4.152;4,81;900;4.075;4,53;---;---;---;45;2.070;45,99;360;3.038;8,44;---;---;---;162;2.144;13,23;162;1.266;7,81;23;224;9,96;---;---;---;135;672;4,98;1.179;6.081;5,16;1.364;6.500;4,77;---;---;---;23;675;30;405;3.472;8,57;---;---;---;315;4.361;13,84;828;5.593;6,76;90;896;9,96;---;---;---;243;1.279;5,26;1.197;5.986;5;1.643;8.117;4,94;---;---;---;9;118;13,13;540;4.829;8,94;---;---;---;563;9.185;16,33;329;2.616;7,96;23;224;9,96;---;---;---;153;747;4,88;792;3.879;4,9;2.142;9.874;4,61;---;---;---;23;675;30;419;3.364;8,04;---;---;---;410;6.391;15,61;306;2.118;6,92;77;762;9,96;---;---;---
Greece;Europe;Southern Europe;41;241;5,95;873;4.444;5,09;12.758;80.969;6,35;---;---;---;---;---;---;45;339;7,53;---;---;---;311;5.383;17,34;675;3.681;5,45;---;---;---;---;---;---;261;1.369;5,25;1.445;7.498;5,19;13.073;82.742;6,33;---;---;---;32;1.138;36,12;36;260;7,23;---;---;---;369;7.052;19,11;1.337;7.534;5,64;---;---;---;---;---;---;357;1.940;5,44;1.374;7.075;5,15;19.413;123.034;6,34;---;---;---;14;637;47,18;134;995;7,45;---;---;---;621;12.982;20,9;1.357;7.762;5,72;---;---;---;---;---;---;537;2.906;5,41;1.674;8.511;5,08;19.526;123.900;6,35;---;---;---;106;3.887;36,75;288;2.337;8,11;24;3.070;127,92;774;17.531;22,65;1.400;7.329;5,24;63;465;7,38;2;0;---;761;4.005;5,27;1.674;8.782;5,25;9.248;55.150;5,96;---;---;---;41;1.676;41,39;230;1.806;7,87;---;---;---;534;11.270;21,1;1.134;6.011;5,3;144;1.013;7,03;---;---;---
Greenland;North America;Northern America;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;52;1.698;32,81;9;98;10,88;14;398;29,51;9;405;44,95;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
Guadeloupe;North America;Caribbean;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;18;82;4,56;18;82;4,56;1.134;5.812;5,12;---;---;---;52;1.383;26,73;6;40;7,11;10;170;16,79;152;4.064;26,82;126;1.470;11,67;---;---;---;---;---;---;---;---;---;---;---;---;126;1.064;8,44;---;---;---;---;---;---;126;958;7,6;---;---;---;135;3.704;27,43;126;1.470;11,67;---;---;---;---;---;---;252;2.128;8,44;---;---;---;378;3.192;8,44;---;---;---;36;866;24,05;252;1.915;7,6;---;---;---;135;3.704;27,43;252;2.940;11,67;---;---;---;---;---;---;---;---;---;---;---;---;252;2.128;8,44;---;---;---;54;1.011;18,73;---;---;---;---;---;---;---;---;---;126;1.470;11,67;---;---;---;---;---;---
Guatemala;North America;Central America;27;147;5,43;1.710;7.471;4,37;342;1.338;3,91;18;120;6,67;---;---;---;23;129;5,73;---;---;---;---;---;---;18;144;8;---;---;---;---;---;---;549;2.723;4,96;1.305;6.199;4,75;954;4.912;5,15;---;---;---;---;---;---;---;---;---;---;---;---;45;740;16,45;---;---;---;---;---;---;---;---;---;162;707;4,36;437;1.997;4,58;612;2.289;3,74;27;180;6,67;---;---;---;---;---;---;---;---;---;338;4.072;12,06;36;288;8;---;---;---;---;---;---;23;102;4,53;1.440;7.462;5,18;216;1.344;6,22;---;---;---;---;---;---;---;---;---;---;---;---;225;3.624;16,11;---;---;---;90;843;9,37;---;---;---;590;2.622;4,45;1.044;4.628;4,43;1.085;4.171;3,85;36;240;6,67;---;---;---;5;29;6,47;---;---;---;135;1.951;14,45;36;288;8;45;416;9,25;---;---;---
Equatorial Guinea;Africa;Middle Africa;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;50;845;17,06;23;135;6;32;366;11,62;9;110;12,22;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
French Guiana;South America;South America;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;864;3.446;3,99;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
Haiti;North America;Caribbean;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;72;348;4,83;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;432;2.088;4,83;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;158;798;5,07;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;59;416;7,11;---;---;---;---;---;---
Netherlands;Europe;Western Europe;1.436.377;4.367.965;3,04;2.006.487;6.834.965;3,41;7.700.314;22.652.777;2,94;282.174;1.021.051;3,62;54.556;639.522;11,72;166.631;1.200.379;7,2;62.391;891.955;14,3;452.787;4.771.288;10,54;316.917;1.756.471;5,54;30.024;226.385;7,54;1.193;9.973;8,36;1.302.465;4.181.379;3,21;1.860.768;6.587.203;3,54;6.981.117;21.393.076;3,06;162.191;651.890;4,02;48.697;835.735;17,16;130.173;973.456;7,48;59.740;801.503;13,42;511.700;4.981.497;9,74;250.855;1.436.364;5,73;51.515;365.380;7,09;135;1.656;12,27;1.375.393;4.414.009;3,21;1.737.190;6.416.926;3,69;6.457.536;20.344.456;3,15;166.799;636.937;3,82;17.826;348.874;19,57;158.333;1.172.038;7,4;52.489;823.602;15,69;532.680;5.796.873;10,88;291.709;1.738.202;5,96;59.810;440.724;7,37;3.191;31.619;9,91;1.510.138;4.762.681;3,15;1.649.027;6.174.971;3,74;6.393.691;20.286.844;3,17;104.488;443.752;4,25;9.886;200.551;20,29;137.570;1.030.306;7,49;38.476;644.951;16,76;541.110;5.666.852;10,47;258.714;1.513.592;5,85;56.655;417.279;7,37;4.190;41.660;9,94;1.757.012;5.568.570;3,17;2.046.164;7.406.337;3,62;6.008.901;19.277.778;3,21;96.075;390.276;4,06;15.135;268.815;17,76;158.321;1.177.295;7,44;46.741;748.017;16;579.260;5.966.795;10,3;298.070;1.760.833;5,91;75.729;568.973;7,51;761;8.053;10,59
Honduras;North America;Central America;23;81;3,6;45;162;3,6;441;1.588;3,6;45;240;5,33;---;---;---;23;186;8,27;---;---;---;27;456;16,89;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
Hong Kong;Asia;Eastern Asia;2.040;9.687;4,75;7.336;36.294;4,95;18.482;91.385;4,94;1;0;---;1.293;48.182;37,26;11.204;82.383;7,35;63;4.018;63,92;8.354;272.347;32,6;5.094;30.816;6,05;47;275;5,91;---;---;---;809;4.521;5,59;7.842;40.643;5,18;23.302;118.513;5,09;5;19;4,33;2.443;135.932;55,64;14.016;92.121;6,57;1.247;153.123;122,84;9.449;295.686;31,29;3.978;29.002;7,29;374;2.290;6,13;---;---;---;924;5.576;6,03;8.138;44.387;5,45;23.026;118.892;5,16;2;0;---;1.627;54.762;33,66;14.780;100.735;6,82;1.170;367.428;313,94;7.691;340.119;44,22;1.299;10.270;7,91;167;1.031;6,16;185;1.566;8,45;3.089;17.671;5,72;8.788;49.325;5,61;18.077;99.122;5,48;294;1.966;6,69;1.745;50.162;28,75;12.891;86.415;6,7;1.076;93.688;87,11;7.894;180.048;22,81;3.492;25.266;7,24;545;4.874;8,95;95;842;8,91;1.525;8.419;5,52;7.607;41.905;5,51;22.267;119.329;5,36;585;3.248;5,55;1.653;46.019;27,84;12.811;86.113;6,72;1.470;99.951;68,01;7.750;173.053;22,33;2.056;15.074;7,33;788;5.416;6,88;135;1.323;9,8
Hungary;Europe;Eastern Europe;---;---;---;2.340;7.032;3,01;2.750;10.449;3,8;162;1.080;6,67;---;---;---;365;2.457;6,74;45;543;12,07;401;6.156;15,37;189;1.739;9,2;153;1.871;12,23;---;---;---;963;3.010;3,13;7.331;23.269;3,17;5.607;20.152;3,59;---;---;---;---;---;---;401;3.319;8,29;---;---;---;320;7.946;24,87;284;2.608;9,2;243;2.913;11,99;---;---;---;54;232;4,3;1.890;5.898;3,12;3.267;13.043;3,99;---;---;---;20;571;28,18;270;2.302;8,53;23;1.254;55,73;257;7.129;27,79;450;4.142;9,21;230;2.563;11,17;---;---;---;2.937;9.801;3,34;2.993;9.861;3,3;5.049;19.154;3,79;---;---;---;86;1.389;16,25;351;2.827;8,05;50;2.030;41,01;482;13.472;27,98;257;2.360;9,2;351;3.897;11,1;---;---;---;537;2.173;4,05;527;1.777;3,38;1.328;6.567;4,95;---;---;---;1;18;23,33;365;2.930;8,04;54;3.360;62,22;634;17.063;26,91;533;4.820;9,04;842;7.206;8,56;---;---;---
Reunion Island;Africa;Eastern Africa;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;45;225;5;---;---;---;---;---;---;36;990;27,5;45;510;11,33;---;---;---;---;---;---;45;285;6,33;---;---;---;---;---;---;---;---;---;113;615;5,47;---;---;---;---;---;---;---;---;---;27;254;9,41;---;---;---;---;---;---;113;630;5,6;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
Maldives Islands;Asia;Southern Asia;---;---;---;199;1.246;6,28;208;1.199;5,78;---;---;---;27;900;33,33;86;644;7,53;36;582;16,17;47;742;15,7;---;---;---;---;---;---;---;---;---;---;---;---;63;396;6,29;284;1.588;5,6;---;---;---;---;---;---;68;540;8;36;672;18,67;---;---;---;---;---;---;---;---;---;---;---;---;59;396;6,77;50;396;8;---;---;---;---;---;---;45;2.686;59,69;14;108;8;36;670;18,62;27;776;28,74;36;250;6,94;---;---;---;---;---;---;---;---;---;27;216;8;450;2.520;5,6;---;---;---;---;---;---;27;216;8;27;439;16,27;18;288;16;---;---;---;---;---;---;---;---;---;---;---;---;54;389;7,2;162;907;5,6;---;---;---;---;---;---;36;288;8;108;1.757;16,27;---;---;---;---;---;---;---;---;---;---;---;---
Mauritius Islands;Africa;Eastern Africa;5;53;11,79;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;14;626;46,35;---;---;---;---;---;---;---;---;---;---;---;---;108;943;8,73;117;615;5,26;45;318;7,06;---;---;---;---;---;---;---;---;---;5;348;77,33;27;425;15,72;126;1.393;11,06;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;225;1.102;4,9;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;18;285;15,82;90;1.003;11,15;---;---;---;---;---;---;---;---;---;225;1.228;5,46;---;---;---;---;---;---;---;---;---;---;---;---;27;1.265;46,87;18;285;15,82;90;1.003;11,15;---;---;---;---;---;---
Seychelles;Africa;Eastern Africa;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;18;264;14,67;---;---;---;45;510;11,33;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
Virgin Islands (US);North America;Caribbean;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;90;2.412;26,8;90;567;6,3;---;---;---;176;3.562;20,3;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;9;336;37,33;30;354;11,8;30;570;19;66;1.302;19,73;45;391;8,69;---;---;---;---;---;---
India;Asia;Southern Asia;96;708;7,38;180;912;5,07;184;912;4,96;45;291;6,47;2;0;---;---;---;---;270;3.964;14,68;106;3.935;37,21;---;---;---;---;---;---;---;---;---;14;0;---;5;0;---;---;---;---;---;---;---;---;---;---;---;---;---;509;7.594;14,93;14;0;---;1.350;8.550;6,33;---;---;---;---;---;---;---;---;---;360;1.707;4,74;270;1.280;4,74;---;---;---;---;---;---;90;698;7,76;388;19.772;50,99;180;2.328;12,93;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;180;2.688;14,93;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;504;7.526;14,93;---;---;---;563;3.615;6,43;2;0;---;---;---;---
